index,num_words,num_different_forms,num_different_forms_incidence,num_words_with_punct,num_paragraphs,num_paragraphs_incidence,num_sentences,num_sentences_incidence,sentences_per_paragraph_mean,sentences_per_paragraph_std,sentences_length_mean,sentences_length_std,sentences_length_no_stopwords_mean,sentences_length_no_stopwords_std,num_syllables_words_mean,num_syllables_words_std,words_length_mean,words_length_std,words_length_no_stopwords_mean,words_length_no_stopwords_std,lemmas_length_mean,lemmas_length_std,lexical_density,noun_density,verb_density,adj_density,adv_density,simple_ttr,content_ttr,nttr,vttr,adj_ttr,adv_ttr,lemma_ttr,lemma_content_ttr,lemma_nttr,lemma_vttr,lemma_adj_ttr,lemma_adv_ttr,honore,maas,mtld,flesch,min_wf_per_sentence,num_rare_nouns,num_rare_nouns_incidence,num_rare_adj,num_rare_adj_incidence,num_rare_verbs,num_rare_verbs_incidence,num_rare_advb,num_rare_advb_incidence,num_rare_words,num_rare_words_incidence,num_dif_rare_words,num_dif_rare_words_incidence,mean_rare,mean_distinct_rare,num_lexic_words,num_lexic_words_incidence,num_noun,num_noun_incidence,num_proper_noun,num_proper_noun_incidence,ratio_proper_nouns_per_nouns,num_adj,num_adj_incidence,num_adv,num_adv_incidence,num_verb,num_verb_incidence,num_past,num_past_incidence,num_pres,num_pres_incidence,num_indic,num_indic_incidence,num_impera,num_impera_incidence,num_past_irregular,num_past_irregular_incidence,num_past_irregular_mean,num_personal_pronouns,num_personal_pronouns_incidence,num_first_pers_pron,num_first_pers_pron_incidence,num_first_pers_sing_pron,num_first_pers_sing_pron_incidence,num_third_pers_pron,num_third_pers_pron_incidence,left_embeddedness,num_decendents_noun_phrase,num_modifiers_noun_phrase,mean_depth_per_sentence,num_subord,num_subord_incidence,num_punct_marks_per_sentence,num_total_prop,mean_propositions_per_sentence,mean_vp_per_sentence,mean_np_per_sentence,noun_phrase_density_incidence,verb_phrase_density_incidence,num_neg,negation_incidence,num_ger,gerund_incidence,num_inf,infinitive_incidence,polysemic_index,hypernymy_verbs_index,hypernymy_nouns_index,hypernymy_index,noun_overlap_adjacent,noun_overlap_all,argument_overlap_adjacent,argument_overlap_all,stem_overlap_adjacent,stem_overlap_all,content_overlap_adjacent_mean,content_overlap_adjacent_std,content_overlap_all_mean,content_overlap_all_std,all_connectives,all_connectives_incidence,causal_connectives,causal_connectives_incidence,temporal_connectives,temporal_connectives_incidence,conditional_connectives,conditional_connectives_incidence,logical_connectives,logical_connectives_incidence,adversative_connectives,adversative_connectives_incidence
8048,147.0,94,639.4558,184.0,1,6.8027,10.0,68.0272,10.0,0.0,14.7,12.9541,5.5,4.985,1.9388,1.1735,4.8865,3.0273,7.8545,2.3926,4.7801,2.9345,0.4286,0.2041,0.1293,0.068,0.0272,0.6395,0.8202,0.8333,0.9474,1.0,0.5,0.6735,0.807,0.8333,0.8947,1.0,0.5,754.5475,0.0499,97.6932,75.5195,3.647,2.0,13.6054,3.0,20.4082,2.0,13.6054,0.0,0.0,7.0,47.619,7.0,47.619,11.1111,12.7273,63.0,428.5714,30.0,204.0816,4.0,27.2109,0.1176,10.0,68.0272,4.0,27.2109,19.0,129.2517,1.0,6.8027,10.0,68.0272,10.0,68.0272,0.0,0.0,0.0,0.0,0.0,11.0,74.8299,6.0,40.8163,6.0,40.8163,5.0,34.0136,3.2,1.5682,1.1818,4.2,10.0,68.0272,3.7,28.0,2.8,1.9,4.4,299.3197,129.2517,0.0,0.0,1.0,6.8027,7.0,47.619,8.4412,2.625,7.5714,6.2069,0.3333,0.1778,0.5556,0.2667,0.3333,0.1778,0.0271,0.0405,0.016,0.0342,9.0,61.2245,4.0,27.2109,0.0,0.0,0.0,0.0,3.0,20.4082,2.0,13.6054
8049,218.0,130,596.3303,246.0,1,4.5872,4.0,18.3486,4.0,0.0,54.5,47.6681,22.5,21.0772,1.9495,1.0888,4.7009,2.9057,7.3444,2.3198,4.5187,2.7644,0.4128,0.2018,0.133,0.0505,0.0275,0.5963,0.9068,0.9318,0.8621,1.0,0.8333,0.6697,0.8925,0.9091,0.8276,1.0,0.8333,1013.3311,0.0502,77.4257,34.2775,0.3375,14.0,64.2202,8.0,36.6972,14.0,64.2202,0.0,0.0,36.0,165.1376,34.0,155.9633,40.0,41.4634,90.0,412.844,44.0,201.8349,16.0,73.3945,0.2667,11.0,50.4587,6.0,27.5229,29.0,133.0275,5.0,22.9358,10.0,45.8716,15.0,68.8073,0.0,0.0,3.0,13.7615,0.6,10.0,45.8716,1.0,4.5872,1.0,4.5872,9.0,41.2844,3.5,2.0746,1.4776,7.25,18.0,82.5688,7.0,32.0,8.0,7.25,16.75,307.3394,133.0275,2.0,9.1743,5.0,22.9358,5.0,22.9358,4.1111,2.4,7.5833,6.6897,0.3333,0.1667,0.3333,0.1667,0.3333,0.1667,0.0093,0.0066,0.0047,0.0066,15.0,68.8073,3.0,13.7615,2.0,9.1743,0.0,0.0,7.0,32.1101,3.0,13.7615
8050,84.0,61,726.1905,100.0,1,11.9048,4.0,47.619,4.0,0.0,21.0,12.5698,10.0,6.0415,1.9048,0.9955,4.4217,2.518,6.325,1.8356,4.3735,2.5303,0.5119,0.2143,0.1786,0.0833,0.0357,0.7262,0.8476,1.0,0.8667,0.8571,0.6667,0.7857,0.8309,1.0,0.8,0.8571,0.6667,782.5402,0.0436,89.8036,71.1343,2.3275,3.0,35.7143,4.0,47.619,0.0,0.0,0.0,0.0,7.0,83.3333,6.0,71.4286,16.2791,15.7895,43.0,511.9048,18.0,214.2857,5.0,59.5238,0.2174,7.0,83.3333,3.0,35.7143,15.0,178.5714,0.0,0.0,8.0,95.2381,9.0,107.1429,0.0,0.0,0.0,0.0,0.0,7.0,83.3333,6.0,71.4286,6.0,71.4286,0.0,0.0,3.75,1.3462,1.0385,5.0,9.0,107.1429,4.0,22.0,5.5,3.75,6.5,309.5238,178.5714,0.0,0.0,0.0,0.0,6.0,71.4286,3.381,2.0,8.875,5.6667,0.0,0.0,0.3333,0.1667,0.0,0.1667,0.0119,0.0168,0.0198,0.0312,10.0,119.0476,0.0,0.0,1.0,11.9048,0.0,0.0,9.0,107.1429,0.0,0.0
8051,50.0,44,880.0,60.0,1,20.0,2.0,40.0,2.0,0.0,25.0,10.0,10.0,4.0,1.98,0.9053,4.64,2.3389,6.2,2.0396,4.66,2.3204,0.62,0.16,0.16,0.18,0.12,0.88,0.8958,1.0,0.75,1.0,0.8333,0.92,0.8958,1.0,0.75,1.0,0.8333,1495.0936,0.0206,116.6667,62.54,1.295,1.0,20.0,3.0,60.0,3.0,60.0,0.0,0.0,7.0,140.0,6.0,120.0,22.5806,21.4286,31.0,620.0,8.0,160.0,0.0,0.0,0.0,9.0,180.0,6.0,120.0,8.0,160.0,0.0,0.0,7.0,140.0,7.0,140.0,0.0,0.0,0.0,0.0,0.0,3.0,60.0,0.0,0.0,0.0,0.0,3.0,60.0,0.0,1.8182,1.4545,6.5,6.0,120.0,5.0,12.0,6.0,4.0,5.5,220.0,160.0,0.0,0.0,0.0,0.0,1.0,20.0,4.0526,3.0,7.4286,6.875,0.0,0.0,1.0,1.0,0.0,0.0,0.0645,0.0,0.0645,0.0,8.0,160.0,1.0,20.0,0.0,0.0,1.0,20.0,4.0,80.0,2.0,40.0
8052,318.0,158,496.8553,352.0,1,3.1447,7.0,22.0126,7.0,0.0,45.4286,18.7682,18.4286,6.4776,1.9371,1.0167,4.5655,2.6445,6.876,2.2064,4.377,2.3547,0.4623,0.2138,0.1384,0.0566,0.0535,0.4969,0.7323,0.7059,0.8636,0.8889,0.4706,0.6289,0.644,0.6618,0.6136,0.8889,0.4118,859.5293,0.0628,74.1383,44.2764,0.7143,19.0,59.7484,6.0,18.8679,14.0,44.0252,0.0,0.0,39.0,122.6415,35.0,110.0629,26.5306,31.8182,147.0,462.2642,68.0,213.8365,21.0,66.0377,0.236,18.0,56.6038,17.0,53.4591,44.0,138.3648,8.0,25.1572,6.0,18.8679,22.0,69.1824,0.0,0.0,2.0,6.2893,0.25,4.0,12.5786,0.0,0.0,0.0,0.0,4.0,12.5786,12.5714,1.86,1.3,8.5714,33.0,103.7736,4.8571,56.0,8.0,6.2857,14.2857,314.4654,138.3648,2.0,6.2893,4.0,12.5786,7.0,22.0126,3.1176,1.2143,7.8718,6.1132,0.3333,0.5714,0.3333,0.5714,0.3333,0.5714,0.0285,0.0269,0.0386,0.0413,31.0,97.4843,13.0,40.8805,3.0,9.434,1.0,3.1447,12.0,37.7358,2.0,6.2893
8053,143.0,77,538.4615,160.0,1,6.993,7.0,48.951,7.0,0.0,20.4286,18.2119,9.7143,9.0824,1.8671,0.879,4.3768,2.4736,6.1176,2.0403,4.2826,2.4406,0.4406,0.2098,0.1818,0.035,0.014,0.5385,0.8359,0.7667,0.5769,1.0,1.0,0.7273,0.8167,0.7667,0.5,1.0,1.0,572.2789,0.0755,62.0921,73.9749,1.8557,12.0,83.9161,4.0,27.972,0.0,0.0,1.0,6.993,17.0,118.8811,14.0,97.9021,26.9841,31.1111,63.0,440.5594,30.0,209.7902,18.0,125.8741,0.375,5.0,34.965,2.0,13.986,26.0,181.8182,0.0,0.0,22.0,153.8462,22.0,153.8462,0.0,0.0,0.0,0.0,0.0,14.0,97.9021,5.0,34.965,4.0,27.972,9.0,62.9371,1.4286,0.9825,0.7895,5.8571,11.0,76.9231,2.4286,31.0,4.4286,3.7143,8.1429,398.6014,181.8182,1.0,6.993,0.0,0.0,4.0,27.972,3.6522,0.9,8.1667,4.8636,0.5,0.2381,0.5,0.4286,0.5,0.2381,0.0561,0.0532,0.0354,0.0612,14.0,97.9021,0.0,0.0,0.0,0.0,0.0,0.0,12.0,83.9161,2.0,13.986
8054,76.0,45,592.1053,90.0,1,13.1579,5.0,65.7895,5.0,0.0,15.2,10.5906,6.8,4.2615,1.7895,0.9222,4.1096,2.2303,5.8235,1.8226,4.1507,2.2796,0.4342,0.1711,0.1974,0.0658,0.0,0.5921,0.5564,0.6923,0.5333,1.0,0.0,0.75,0.5397,0.6923,0.4667,1.0,0.0,528.9788,0.0833,36.5058,83.9676,1.54,0.0,0.0,2.0,26.3158,0.0,0.0,0.0,0.0,2.0,26.3158,2.0,26.3158,6.0606,9.0909,33.0,434.2105,13.0,171.0526,10.0,131.5789,0.4348,5.0,65.7895,0.0,0.0,15.0,197.3684,0.0,0.0,15.0,197.3684,15.0,197.3684,0.0,0.0,0.0,0.0,0.0,8.0,105.2632,5.0,65.7895,5.0,65.7895,3.0,39.4737,1.8,0.5517,0.5172,4.0,5.0,65.7895,2.8,18.0,3.6,3.0,5.8,381.5789,197.3684,0.0,0.0,0.0,0.0,0.0,0.0,2.6471,0.0,8.4545,6.6429,0.75,0.5,0.75,0.6,0.75,0.5,0.118,0.0727,0.0933,0.0861,10.0,131.5789,0.0,0.0,0.0,0.0,0.0,0.0,8.0,105.2632,2.0,26.3158
8055,195.0,105,538.4615,224.0,1,5.1282,6.0,30.7692,6.0,0.0,32.5,10.5633,11.5,5.1235,1.8974,0.966,4.2031,2.3707,6.4928,1.9607,4.2604,2.3396,0.4769,0.1692,0.1897,0.0667,0.0513,0.5385,0.7753,0.6364,0.8649,1.0,0.6,0.6205,0.7165,0.6364,0.7297,1.0,0.5,649.8747,0.0658,70.7861,59.8438,1.9283,12.0,61.5385,2.0,10.2564,3.0,15.3846,0.0,0.0,17.0,87.1795,12.0,61.5385,18.2796,16.6667,93.0,476.9231,33.0,169.2308,2.0,10.2564,0.0571,13.0,66.6667,10.0,51.2821,37.0,189.7436,8.0,41.0256,13.0,66.6667,24.0,123.0769,0.0,0.0,4.0,20.5128,0.5,17.0,87.1795,10.0,51.2821,10.0,51.2821,7.0,35.8974,1.8333,1.28,1.04,6.6667,20.0,102.5641,4.8333,40.0,6.6667,6.1667,8.3333,256.4103,189.7436,3.0,15.3846,0.0,0.0,12.0,61.5385,4.82,3.25,8.1364,6.4118,0.2,0.4,0.8,0.9333,0.2,0.4,0.0143,0.0286,0.0306,0.0325,26.0,133.3333,5.0,25.641,2.0,10.2564,1.0,5.1282,10.0,51.2821,8.0,41.0256
8056,5.0,5,1000.0,6.0,1,200.0,1.0,200.0,1.0,0.0,5.0,0.0,3.0,0.0,2.2,0.4,5.4,1.3565,5.6667,1.6997,5.4,1.3565,0.2,0.0,0.0,0.0,0.2,1.0,0.25,0.0,0.0,0.0,1.0,1.0,0.25,0.0,0.0,0.0,1.0,9999.0,0.0,0.0,69.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,200.0,0.0,0.0,2.0,400.0,1.0,0.0,0.0,1.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,600.0,0.0,0.0,3.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0
8057,140.0,101,721.4286,166.0,1,7.1429,9.0,64.2857,9.0,0.0,15.5556,12.9281,6.1111,5.0209,1.9357,0.8881,4.705,2.2615,6.5818,1.8556,4.5827,2.1853,0.4929,0.15,0.1929,0.0714,0.0786,0.7214,0.7871,0.9048,0.8889,0.9,0.4545,0.7571,0.7409,0.8571,0.8519,0.8,0.4545,1083.7947,0.0353,146.4916,74.8305,2.1967,3.0,21.4286,1.0,7.1429,7.0,50.0,0.0,0.0,11.0,78.5714,10.0,71.4286,15.942,17.5439,69.0,492.8571,21.0,150.0,8.0,57.1429,0.2759,10.0,71.4286,11.0,78.5714,27.0,192.8571,10.0,71.4286,8.0,57.1429,15.0,107.1429,0.0,0.0,5.0,35.7143,0.5,10.0,71.4286,5.0,35.7143,4.0,28.5714,5.0,35.7143,1.6667,1.2143,1.0714,4.8889,18.0,128.5714,2.8889,30.0,3.3333,3.0,4.6667,300.0,192.8571,0.0,0.0,3.0,21.4286,6.0,42.8571,4.0303,3.125,6.9167,5.4,0.0,0.0278,0.125,0.0833,0.0,0.0278,0.0306,0.0553,0.0171,0.0366,16.0,114.2857,5.0,35.7143,6.0,42.8571,0.0,0.0,5.0,35.7143,0.0,0.0
8058,141.0,90,638.2979,170.0,1,7.0922,5.0,35.461,5.0,0.0,28.2,22.8508,11.2,8.9308,2.0638,1.2216,4.8633,3.0891,7.6071,2.589,4.9568,3.0485,0.5035,0.156,0.1773,0.0922,0.078,0.6383,0.7893,0.9545,0.72,0.8462,0.6364,0.7872,0.7266,0.8636,0.56,0.8462,0.6364,805.9572,0.0511,75.5882,54.2462,2.464,1.0,7.0922,5.0,35.461,2.0,14.1844,0.0,0.0,8.0,56.7376,6.0,42.5532,11.2676,10.5263,71.0,503.5461,22.0,156.0284,11.0,78.0142,0.3333,13.0,92.1986,11.0,78.0142,25.0,177.305,4.0,28.3688,15.0,106.383,20.0,141.844,0.0,0.0,2.0,14.1844,0.5,9.0,63.8298,1.0,7.0922,1.0,7.0922,8.0,56.7376,2.0,0.95,0.9,5.8,16.0,113.4752,5.8,34.0,6.8,5.0,8.0,283.6879,177.305,2.0,14.1844,0.0,0.0,4.0,28.3688,2.8718,0.7143,7.6316,5.7692,0.0,0.1,0.5,0.3,0.0,0.1,0.0192,0.0333,0.0236,0.0328,20.0,141.844,3.0,21.2766,6.0,42.5532,0.0,0.0,7.0,49.6454,4.0,28.3688
8059,292.0,148,506.8493,326.0,1,3.4247,9.0,30.8219,9.0,0.0,32.4444,22.5345,11.4444,8.6167,1.8973,1.0837,4.5347,2.7837,7.3107,2.3318,4.3924,2.6827,0.4521,0.1918,0.1507,0.0479,0.0616,0.5068,0.7636,0.625,0.8182,1.0,0.6111,0.5582,0.6844,0.5357,0.5909,1.0,0.6111,760.1597,0.0627,74.55,59.9111,1.7044,6.0,20.5479,5.0,17.1233,12.0,41.0959,0.0,0.0,23.0,78.7671,18.0,61.6438,17.4242,18.9474,132.0,452.0548,56.0,191.7808,2.0,6.8493,0.0345,14.0,47.9452,18.0,61.6438,44.0,150.6849,8.0,27.3973,25.0,85.6164,25.0,85.6164,0.0,0.0,3.0,10.274,0.375,23.0,78.7671,15.0,51.3699,14.0,47.9452,5.0,17.1233,2.5556,1.6,1.2,6.8889,28.0,95.8904,3.7778,47.0,5.2222,4.8889,9.4444,291.0959,150.6849,8.0,27.3973,1.0,3.4247,9.0,30.8219,5.0448,3.1818,7.8649,6.7917,0.375,0.25,0.5,0.3611,0.375,0.25,0.0359,0.0361,0.0255,0.0342,31.0,106.1644,15.0,51.3699,1.0,3.4247,2.0,6.8493,9.0,30.8219,4.0,13.6986
8060,174.0,106,609.1954,208.0,1,5.7471,9.0,51.7241,9.0,0.0,19.3333,16.6066,9.4444,7.661,1.9023,0.9326,4.578,2.3534,6.2,1.6998,4.5029,2.2951,0.523,0.1897,0.1724,0.0977,0.0632,0.6092,0.7247,0.8788,0.5333,0.9412,0.5455,0.6954,0.6767,0.8788,0.4,0.8824,0.5455,949.9929,0.0525,64.512,72.9821,3.4889,6.0,34.4828,4.0,22.9885,5.0,28.7356,0.0,0.0,15.0,86.2069,12.0,68.9655,16.4835,17.9104,91.0,522.9885,33.0,189.6552,18.0,103.4483,0.3529,17.0,97.7011,11.0,63.2184,30.0,172.4138,3.0,17.2414,21.0,120.6897,21.0,120.6897,0.0,0.0,0.0,0.0,0.0,11.0,63.2184,11.0,63.2184,11.0,63.2184,0.0,0.0,0.5556,0.8462,0.7692,5.0,19.0,109.1954,3.7778,47.0,5.2222,3.3333,5.7778,298.8506,172.4138,2.0,11.4943,0.0,0.0,6.0,34.4828,2.9583,1.3636,9.3333,6.3103,0.0,0.0278,0.25,0.3056,0.0,0.0278,0.0339,0.0384,0.0227,0.0332,22.0,126.4368,1.0,5.7471,1.0,5.7471,0.0,0.0,14.0,80.4598,6.0,34.4828
8061,160.0,108,675.0,183.0,1,6.25,6.0,37.5,6.0,0.0,26.6667,17.298,13.5,8.3616,2.2812,1.4882,5.2919,3.4778,8.0247,2.648,5.205,3.3661,0.425,0.2375,0.1062,0.05,0.0312,0.675,0.9368,0.9474,1.0,1.0,0.8,0.7125,0.9056,0.9474,1.0,0.875,0.8,1133.5474,0.0413,95.9806,42.765,2.1367,9.0,56.25,3.0,18.75,5.0,31.25,1.0,6.25,18.0,112.5,17.0,106.25,26.4706,26.1538,68.0,425.0,38.0,237.5,14.0,87.5,0.2692,8.0,50.0,5.0,31.25,17.0,106.25,4.0,25.0,7.0,43.75,7.0,43.75,0.0,0.0,2.0,12.5,0.5,12.0,75.0,7.0,43.75,7.0,43.75,4.0,25.0,3.1667,2.1296,1.3519,7.0,10.0,62.5,3.8333,27.0,4.5,2.8333,9.0,337.5,106.25,0.0,0.0,0.0,0.0,5.0,31.25,3.6286,2.6,7.92,7.0333,0.2,0.1333,0.6,0.4667,0.2,0.1333,0.0057,0.0114,0.0068,0.0138,15.0,93.75,0.0,0.0,1.0,6.25,1.0,6.25,11.0,68.75,2.0,12.5
8062,175.0,110,628.5714,217.0,1,5.7143,13.0,74.2857,13.0,0.0,13.4615,8.1582,5.4615,3.2726,1.8971,0.9139,4.2948,2.2579,5.9437,1.799,4.2081,2.1565,0.5029,0.1771,0.2171,0.0514,0.0571,0.6286,0.8819,0.8065,0.9211,1.0,0.8,0.7657,0.8293,0.8065,0.7105,1.0,0.8,881.1935,0.0484,103.7089,79.2807,2.7885,5.0,28.5714,2.0,11.4286,11.0,62.8571,0.0,0.0,18.0,102.8571,18.0,102.8571,20.4545,23.3766,88.0,502.8571,31.0,177.1429,4.0,22.8571,0.1143,9.0,51.4286,10.0,57.1429,38.0,217.1429,21.0,120.0,2.0,11.4286,30.0,171.4286,0.0,0.0,9.0,51.4286,0.4286,18.0,102.8571,10.0,57.1429,10.0,57.1429,8.0,45.7143,1.1538,0.9455,0.9455,4.2308,21.0,120.0,3.2308,42.0,3.2308,2.9231,4.2308,314.2857,217.1429,3.0,17.1429,3.0,17.1429,4.0,22.8571,3.9756,1.5,7.619,6.2593,0.3333,0.1282,0.3333,0.1923,0.3333,0.1282,0.0309,0.0405,0.0136,0.0294,20.0,114.2857,6.0,34.2857,4.0,22.8571,0.0,0.0,8.0,45.7143,2.0,11.4286
8063,78.0,41,525.641,90.0,1,12.8205,4.0,51.2821,4.0,0.0,19.5,3.6401,8.5,3.2016,1.8846,0.9196,4.4658,2.5107,6.2941,2.0512,4.3973,2.3334,0.4103,0.1923,0.1795,0.0256,0.0128,0.5256,0.8262,0.7333,0.5714,1.0,1.0,0.7949,0.8262,0.7333,0.5714,1.0,1.0,456.3287,0.1074,27.5382,73.8731,2.305,5.0,64.1026,1.0,12.8205,1.0,12.8205,0.0,0.0,7.0,89.7436,5.0,64.1026,21.875,22.7273,32.0,410.2564,15.0,192.3077,12.0,153.8462,0.4444,2.0,25.641,1.0,12.8205,14.0,179.4872,0.0,0.0,12.0,153.8462,12.0,153.8462,0.0,0.0,0.0,0.0,0.0,1.0,12.8205,1.0,12.8205,1.0,12.8205,0.0,0.0,1.75,0.8,0.7667,5.0,6.0,76.9231,3.0,16.0,4.0,3.5,7.5,384.6154,179.4872,0.0,0.0,2.0,25.641,0.0,0.0,2.5455,0.0,7.7143,5.4,0.3333,0.1667,0.3333,0.1667,0.3333,0.1667,0.0833,0.1179,0.0417,0.0932,6.0,76.9231,0.0,0.0,0.0,0.0,0.0,0.0,6.0,76.9231,0.0,0.0
8064,272.0,149,547.7941,305.0,1,3.6765,8.0,29.4118,8.0,0.0,34.0,17.7694,13.25,8.8706,2.0515,1.2416,4.845,3.1019,7.8585,2.5456,4.7675,2.9236,0.489,0.239,0.1581,0.0662,0.0257,0.5478,0.8486,0.7846,0.7209,0.8889,1.0,0.5809,0.7883,0.7385,0.5814,0.8333,1.0,930.1302,0.0553,85.6959,49.0718,1.09,15.0,55.1471,7.0,25.7353,7.0,25.7353,1.0,3.6765,30.0,110.2941,26.0,95.5882,22.5564,24.7619,133.0,488.9706,65.0,238.9706,13.0,47.7941,0.1667,18.0,66.1765,7.0,25.7353,43.0,158.0882,6.0,22.0588,25.0,91.9118,27.0,99.2647,0.0,0.0,2.0,7.3529,0.3333,12.0,44.1176,11.0,40.4412,10.0,36.7647,1.0,3.6765,4.375,1.7865,1.2809,6.75,31.0,113.9706,4.125,52.0,6.5,5.375,11.125,327.2059,158.0882,1.0,3.6765,0.0,0.0,10.0,36.7647,4.209,1.1111,7.9268,5.8475,0.2857,0.3571,0.2857,0.4643,0.2857,0.3571,0.0357,0.0443,0.0284,0.0318,32.0,117.6471,11.0,40.4412,5.0,18.3824,1.0,3.6765,14.0,51.4706,1.0,3.6765
8065,40.0,29,725.0,51.0,1,25.0,3.0,75.0,3.0,0.0,13.3333,16.0485,5.0,4.9666,1.975,1.0365,4.2564,2.5391,6.0667,1.7308,4.2308,2.506,0.425,0.175,0.125,0.0,0.125,0.725,0.7,1.0,1.0,0.0,0.8,0.825,0.7,1.0,1.0,0.0,0.8,663.7106,0.0653,42.4,74.74,3.45,1.0,25.0,0.0,0.0,3.0,75.0,0.0,0.0,4.0,100.0,4.0,100.0,23.5294,25.0,17.0,425.0,7.0,175.0,1.0,25.0,0.125,0.0,0.0,5.0,125.0,5.0,125.0,1.0,25.0,1.0,25.0,4.0,100.0,0.0,0.0,0.0,0.0,0.0,2.0,50.0,1.0,25.0,1.0,25.0,0.0,0.0,0.6667,1.6667,1.2222,3.6667,3.0,75.0,3.6667,8.0,2.6667,1.6667,3.0,225.0,125.0,1.0,25.0,0.0,0.0,1.0,25.0,3.8182,1.0,8.2,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,150.0,2.0,50.0,2.0,50.0,0.0,0.0,2.0,50.0,0.0,0.0
8066,163.0,112,687.1166,188.0,1,6.135,6.0,36.8098,6.0,0.0,27.1667,15.2142,8.6667,4.714,1.8037,0.8204,4.2945,2.3365,6.4615,1.9559,4.3006,2.2405,0.5031,0.1656,0.2025,0.0429,0.092,0.6871,0.8813,0.8889,0.9697,1.0,0.6667,0.7423,0.8268,0.8889,0.8182,1.0,0.6,1077.2392,0.0388,116.0625,70.9091,3.12,2.0,12.2699,2.0,12.2699,5.0,30.6748,0.0,0.0,9.0,55.2147,9.0,55.2147,10.9756,12.3288,82.0,503.0675,27.0,165.6442,2.0,12.2699,0.069,7.0,42.9448,15.0,92.0245,33.0,202.454,1.0,6.135,20.0,122.6994,20.0,122.6994,0.0,0.0,0.0,0.0,0.0,14.0,85.8896,10.0,61.3497,10.0,61.3497,0.0,0.0,1.6667,0.9167,0.8542,5.3333,21.0,128.8344,4.1667,34.0,5.6667,5.5,8.0,294.4785,202.454,4.0,24.5399,1.0,6.135,11.0,67.4847,5.5,1.75,8.0417,5.9444,0.0,0.0667,0.2,0.3333,0.0,0.0667,0.0056,0.0111,0.0115,0.0173,16.0,98.1595,3.0,18.4049,1.0,6.135,0.0,0.0,7.0,42.9448,5.0,30.6748
8067,121.0,74,611.5702,145.0,1,8.2645,7.0,57.8512,7.0,0.0,17.2857,10.6733,5.7143,3.1037,1.8182,0.8528,4.2437,2.2378,6.275,1.6581,4.0,2.2304,0.4545,0.1488,0.157,0.0661,0.0826,0.6116,0.8148,0.7222,0.7368,1.0,0.8,0.6529,0.717,0.6667,0.5263,0.875,0.8,642.1922,0.0611,67.7626,80.1177,2.8629,5.0,41.3223,0.0,0.0,3.0,24.7934,0.0,0.0,8.0,66.1157,6.0,49.5868,14.5455,13.9535,55.0,454.5455,18.0,148.7603,8.0,66.1157,0.3077,8.0,66.1157,10.0,82.6446,19.0,157.0248,5.0,41.3223,3.0,24.7934,12.0,99.1736,0.0,0.0,3.0,24.7934,0.6,9.0,74.3802,9.0,74.3802,7.0,57.8512,0.0,0.0,1.8571,1.75,1.5,4.5714,9.0,74.3802,3.4286,23.0,3.2857,2.7143,4.0,231.405,157.0248,1.0,8.2645,0.0,0.0,6.0,49.5868,2.2258,1.2,7.6923,4.8696,0.1667,0.1429,0.3333,0.2381,0.1667,0.1429,0.0365,0.0372,0.0208,0.0322,21.0,173.5537,4.0,33.0579,10.0,82.6446,0.0,0.0,5.0,41.3223,2.0,16.5289
8068,127.0,88,692.9134,153.0,2,15.748,12.0,94.4882,6.0,3.0,10.5833,7.5328,4.0833,3.451,1.8425,0.827,4.5403,2.312,6.2041,2.01,4.4677,2.2663,0.5118,0.2205,0.189,0.0394,0.063,0.6929,0.9018,0.8571,1.0,1.0,0.75,0.6929,0.8304,0.8214,0.75,1.0,0.75,1028.5263,0.0421,114.7885,85.4938,3.3158,3.0,23.622,3.0,23.622,5.0,39.3701,0.0,0.0,11.0,86.6142,11.0,86.6142,16.9231,18.6441,65.0,511.811,28.0,220.4724,5.0,39.3701,0.1515,5.0,39.3701,8.0,62.9921,24.0,188.9764,0.0,0.0,18.0,141.7323,19.0,149.6063,0.0,0.0,0.0,0.0,0.0,9.0,70.8661,3.0,23.622,3.0,23.622,0.0,0.0,1.5,0.9737,0.8947,4.25,15.0,118.1102,2.1667,32.0,2.6667,2.0,3.1667,299.2126,188.9764,3.0,23.622,0.0,0.0,5.0,39.3701,3.875,2.4,7.2353,6.1364,0.0,0.0256,0.0,0.0758,0.0,0.0303,0.0,0.0,0.0029,0.0137,16.0,125.9843,6.0,47.2441,3.0,23.622,0.0,0.0,2.0,15.748,5.0,39.3701
